1	4	2	1	11
1	4	2	2	11
1	4	2	3	11
1	4	2	4	11
1	4	5	1	11
1	4	5	2	11
1	4	5	3	11
1	4	5	4	11
1	4	6	1	11
1	4	6	2	11
1	4	6	3	11
1	4	6	4	11
1	4	10	1	11
1	4	10	2	11
1	4	10	3	11
1	4	10	4	11
1	4	11	1	11
1	4	11	2	11
1	4	11	3	11
1	4	11	4	11
1	4	12	1	11
1	4	12	2	11
1	4	12	3	11
1	4	12	4	11
1	4	14	1	11
1	4	14	2	11
1	4	14	3	11
1	4	14	4	11
1	4	18	1	11
1	4	18	2	11
1	4	18	3	11
1	4	18	4	11
1	4	19	1	11
1	4	19	2	11
1	4	19	3	11
1	4	19	4	11
1	4	23	1	11
1	4	23	2	11
1	4	23	3	11
1	4	23	4	11
1	4	25	1	11
1	4	25	2	11
1	4	25	3	11
1	4	25	4	11
1	4	26	1	11
1	4	26	2	11
1	4	26	3	11
1	4	26	4	11
1	4	29	1	11
1	4	29	2	11
1	4	29	3	11
1	4	29	4	11
1	4	30	1	11
1	4	30	2	11
1	4	30	3	11
1	4	30	4	11
1	4	31	1	11
1	4	31	2	11
1	4	31	3	11
1	4	31	4	11
1	4	33	1	11
1	4	33	2	11
1	4	33	3	11
1	4	33	4	11
1	4	35	1	11
1	4	35	2	11
1	4	35	3	11
1	4	35	4	11
1	4	36	1	11
1	4	36	2	11
1	4	36	3	11
1	4	36	4	11
1	4	39	1	11
1	4	39	2	11
1	4	39	3	11
1	4	39	4	11
1	4	44	1	11
1	4	44	2	11
1	4	44	3	11
1	4	44	4	11
1	4	45	1	11
1	4	45	2	11
1	4	45	3	11
1	4	45	4	11
1	4	46	1	11
1	4	46	2	11
1	4	46	3	11
1	4	46	4	11
1	4	47	1	11
1	4	47	2	11
1	4	47	3	11
1	4	47	4	11
1	4	53	1	11
1	4	53	2	11
1	4	53	3	11
1	4	53	4	11
1	4	55	1	11
1	4	55	2	11
1	4	55	3	11
1	4	55	4	11
1	4	58	1	11
1	4	58	2	11
1	4	58	3	11
1	4	58	4	11
1	4	60	1	11
1	4	60	2	11
1	4	60	3	11
1	4	60	4	11
1	4	61	1	11
1	4	61	2	11
1	4	61	3	11
1	4	61	4	11
1	4	62	1	11
1	4	62	2	11
1	4	62	3	11
1	4	62	4	11
1	4	66	1	11
1	4	66	2	11
1	4	66	3	11
1	4	66	4	11
1	4	67	1	11
1	4	67	2	11
1	4	67	3	11
1	4	67	4	11
1	4	69	1	11
1	4	69	2	11
1	4	69	3	11
1	4	69	4	11
1	4	70	1	11
1	4	70	2	11
1	4	70	3	11
1	4	70	4	11
1	4	72	1	11
1	4	72	2	11
1	4	72	3	11
1	4	72	4	11
1	4	73	1	11
1	4	73	2	11
1	4	73	3	11
1	4	73	4	11
1	4	74	1	11
1	4	74	2	11
1	4	74	3	11
1	4	74	4	11
1	4	76	1	11
1	4	76	2	11
1	4	76	3	11
1	4	76	4	11
1	4	77	1	11
1	4	77	2	11
1	4	77	3	11
1	4	77	4	11
1	4	78	1	11
1	4	78	2	11
1	4	78	3	11
1	4	78	4	11
1	5	1	1	22
1	5	1	2	22
1	5	1	3	22
1	5	1	4	22
1	5	2	1	22
1	5	2	2	22
1	5	2	3	22
1	5	2	4	22
1	5	5	1	22
1	5	5	2	22
1	5	5	3	22
