1	2	1	1	22
1	2	1	5	22
1	2	1	6	22
1	2	1	7	22
1	2	5	1	22
1	2	5	5	22
1	2	5	6	22
1	2	5	7	22
1	2	7	1	22
1	2	7	5	22
1	2	7	6	22
1	2	7	7	22
1	2	9	1	22
1	2	9	5	22
1	2	9	6	22
1	2	9	7	22
1	2	10	1	22
1	2	10	5	22
1	2	10	6	22
1	2	10	7	22
1	2	15	1	22
1	2	15	5	22
1	2	15	6	22
1	2	15	7	22
1	2	20	1	22
1	2	20	5	22
1	2	20	6	22
1	2	20	7	22
1	2	21	1	22
1	2	21	5	22
1	2	21	6	22
1	2	21	7	22
1	2	23	1	22
1	2	23	5	22
1	2	23	6	22
1	2	23	7	22
1	2	25	1	22
1	2	25	5	22
1	2	25	6	22
1	2	25	7	22
1	2	27	1	22
1	2	27	5	22
1	2	27	6	22
1	2	27	7	22
1	2	28	1	22
1	2	28	5	22
1	2	28	6	22
1	2	28	7	22
1	2	30	1	22
1	2	30	5	22
1	2	30	6	22
1	2	30	7	22
1	2	31	1	22
1	2	31	5	22
1	2	31	6	22
1	2	31	7	22
1	2	33	1	22
1	2	33	5	22
1	2	33	6	22
1	2	33	7	22
1	2	34	1	22
1	2	34	5	22
1	2	34	6	22
1	2	34	7	22
1	2	36	1	22
1	2	36	5	22
1	2	36	6	22
1	2	36	7	22
1	2	37	1	22
1	2	37	5	22
1	2	37	6	22
1	2	37	7	22
1	2	39	1	22
1	2	39	5	22
1	2	39	6	22
1	2	39	7	22
1	2	40	1	22
1	2	40	5	22
1	2	40	6	22
1	2	40	7	22
1	2	42	1	22
1	2	42	5	22
1	2	42	6	22
1	2	42	7	22
1	2	44	1	22
1	2	44	5	22
1	2	44	6	22
1	2	44	7	22
1	2	45	1	22
1	2	45	5	22
1	2	45	6	22
1	2	45	7	22
1	2	46	1	22
1	2	46	5	22
1	2	46	6	22
1	2	46	7	22
1	2	47	1	22
1	2	47	5	22
1	2	47	6	22
1	2	47	7	22
1	2	48	1	22
1	2	48	5	22
1	2	48	6	22
1	2	48	7	22
1	2	51	1	22
1	2	51	5	22
1	2	51	6	22
1	2	51	7	22
1	2	52	1	22
1	2	52	5	22
1	2	52	6	22
1	2	52	7	22
1	2	55	1	22
1	2	55	5	22
1	2	55	6	22
1	2	55	7	22
1	2	56	1	22
1	2	56	5	22
1	2	56	6	22
1	2	56	7	22
1	2	57	1	22
1	2	57	5	22
1	2	57	6	22
1	2	57	7	22
1	2	58	1	22
1	2	58	5	22
1	2	58	6	22
1	2	58	7	22
1	2	65	1	22
1	2	65	5	22
1	2	65	6	22
1	2	65	7	22
1	2	68	1	22
1	2	68	5	22
1	2	68	6	22
1	2	68	7	22
1	2	69	1	22
1	2	69	5	22
1	2	69	6	22
1	2	69	7	22
1	2	70	1	22
1	2	70	5	22
1	2	70	6	22
1	2	70	7	22
1	2	74	1	22
1	2	74	5	22
1	2	74	6	22
1	2	74	7	22
1	2	75	1	22
1	2	75	5	22
1	2	75	6	22
1	2	75	7	22
1	2	76	1	22
1	2	76	5	22
1	2	76	6	22
1	2	76	7	22
1	2	79	1	22
1	2	79	5	22
1	2	79	6	22
1	2	79	7	22
1	2	80	1	22
1	2	80	5	22
1	2	80	6	22
1	2	80	7	22
1	5	1	1	11
1	5	1	5	11
1	5	1	6	11
1	5	1	7	11
1	5	4	1	11
1	5	4	5	11
1	5	4	6	11
1	5	4	7	11
1	5	6	1	11
1	5	6	5	11
1	5	6	6	11
1	5	6	7	11
1	5	7	1	11
1	5	7	5	11
1	5	7	6	11
1	5	7	7	11
1	5	8	1	11
1	5	8	5	11
1	5	8	6	11
1	5	8	7	11
1	5	12	1	11
1	5	12	5	11
1	5	12	6	11
1	5	12	7	11
1	5	14	1	11
1	5	14	5	11
1	5	14	6	11
1	5	14	7	11
1	5	17	1	11
1	5	17	5	11
1	5	17	6	11
1	5	17	7	11
1	5	18	1	11
1	5	18	5	11
1	5	18	6	11
1	5	18	7	11
1	5	21	1	11
1	5	21	5	11
1	5	21	6	11
1	5	21	7	11
1	5	22	1	11
1	5	22	5	11
1	5	22	6	11
1	5	22	7	11
1	5	27	1	11
1	5	27	5	11
1	5	27	6	11
1	5	27	7	11
1	5	28	1	11
1	5	28	5	11
1	5	28	6	11
1	5	28	7	11
1	5	39	1	11
1	5	39	5	11
1	5	39	6	11
1	5	39	7	11
1	5	40	1	11
1	5	40	5	11
1	5	40	6	11
1	5	40	7	11
1	5	41	1	11
1	5	41	5	11
1	5	41	6	11
1	5	41	7	11
1	5	42	1	11
1	5	42	5	11
1	5	42	6	11
1	5	42	7	11
1	5	45	1	11
1	5	45	5	11
1	5	45	6	11
1	5	45	7	11
1	5	49	1	11
1	5	49	5	11
1	5	49	6	11
1	5	49	7	11
1	5	50	1	11
1	5	50	5	11
1	5	50	6	11
1	5	50	7	11
1	5	51	1	11
1	5	51	5	11
1	5	51	6	11
1	5	51	7	11
1	5	52	1	11
1	5	52	5	11
1	5	52	6	11
1	5	52	7	11
1	5	53	1	11
1	5	53	5	11
1	5	53	6	11
1	5	53	7	11
1	5	54	1	11
1	5	54	5	11
1	5	54	6	11
1	5	54	7	11
1	5	56	1	11
1	5	56	5	11
1	5	56	6	11
1	5	56	7	11
1	5	60	1	11
1	5	60	5	11
1	5	60	6	11
1	5	60	7	11
1	5	63	1	11
1	5	63	5	11
1	5	63	6	11
1	5	63	7	11
1	5	65	1	11
1	5	65	5	11
1	5	65	6	11
1	5	65	7	11
1	5	67	1	11
1	5	67	5	11
1	5	67	6	11
1	5	67	7	11
1	5	68	1	11
1	5	68	5	11
1	5	68	6	11
1	5	68	7	11
1	5	70	1	11
1	5	70	5	11
1	5	70	6	11
1	5	70	7	11
1	5	71	1	11
1	5	71	5	11
1	5	71	6	11
1	5	71	7	11
1	5	72	1	11
1	5	72	5	11
1	5	72	6	11
1	5	72	7	11
1	5	73	1	11
1	5	73	5	11
1	5	73	6	11
1	5	73	7	11
1	5	74	1	11
1	5	74	5	11
1	5	74	6	11
1	5	74	7	11
1	5	77	1	11
1	5	77	5	11
1	5	77	6	11
1	5	77	7	11
1	5	78	1	11
1	5	78	5	11
1	5	78	6	11
1	5	78	7	11
1	5	79	1	11
1	5	79	5	11
1	5	79	6	11
1	5	79	7	11
1	5	80	1	11
1	5	80	5	11
1	5	80	6	11
1	5	80	7	11
1	6	2	1	11
1	6	2	5	11
1	6	2	6	11
1	6	2	7	11
1	6	3	1	11
1	6	3	5	11
1	6	3	6	11
1	6	3	7	11
1	6	4	1	11
1	6	4	5	11
1	6	4	6	11
1	6	4	7	11
1	6	7	1	11
1	6	7	5	11
1	6	7	6	11
1	6	7	7	11
1	6	12	1	11
1	6	12	5	11
1	6	12	6	11
1	6	12	7	11
1	6	14	1	11
1	6	14	5	11
1	6	14	6	11
1	6	14	7	11
1	6	15	1	11
1	6	15	5	11
1	6	15	6	11
1	6	15	7	11
1	6	16	1	11
1	6	16	5	11
1	6	16	6	11
1	6	16	7	11
1	6	17	1	11
1	6	17	5	11
1	6	17	6	11
1	6	17	7	11
1	6	19	1	11
1	6	19	5	11
1	6	19	6	11
1	6	19	7	11
1	6	21	1	11
1	6	21	5	11
1	6	21	6	11
1	6	21	7	11
1	6	22	1	11
1	6	22	5	11
1	6	22	6	11
1	6	22	7	11
1	6	25	1	11
1	6	25	5	11
1	6	25	6	11
1	6	25	7	11
1	6	28	1	11
1	6	28	5	11
1	6	28	6	11
1	6	28	7	11
1	6	29	1	11
1	6	29	5	11
1	6	29	6	11
1	6	29	7	11
1	6	31	1	11
