1	2	3	3	22
1	2	3	5	22
1	2	3	6	22
1	2	3	7	22
1	2	6	3	22
1	2	6	5	22
1	2	6	6	22
1	2	6	7	22
1	2	10	3	22
1	2	10	5	22
1	2	10	6	22
1	2	10	7	22
1	2	13	3	22
1	2	13	5	22
1	2	13	6	22
1	2	13	7	22
1	2	14	3	22
1	2	14	5	22
1	2	14	6	22
1	2	14	7	22
1	2	15	3	22
1	2	15	5	22
1	2	15	6	22
1	2	15	7	22
1	2	16	3	22
1	2	16	5	22
1	2	16	6	22
1	2	16	7	22
1	2	17	3	22
1	2	17	5	22
1	2	17	6	22
1	2	17	7	22
1	2	19	3	22
1	2	19	5	22
1	2	19	6	22
1	2	19	7	22
1	2	20	3	22
1	2	20	5	22
1	2	20	6	22
1	2	20	7	22
1	2	22	3	22
1	2	22	5	22
1	2	22	6	22
1	2	22	7	22
1	2	23	3	22
1	2	23	5	22
1	2	23	6	22
1	2	23	7	22
1	2	25	3	22
1	2	25	5	22
1	2	25	6	22
1	2	25	7	22
1	2	27	3	22
1	2	27	5	22
1	2	27	6	22
1	2	27	7	22
1	2	29	3	22
1	2	29	5	22
1	2	29	6	22
1	2	29	7	22
1	2	30	3	22
1	2	30	5	22
1	2	30	6	22
1	2	30	7	22
1	2	31	3	22
1	2	31	5	22
1	2	31	6	22
1	2	31	7	22
1	2	32	3	22
1	2	32	5	22
1	2	32	6	22
1	2	32	7	22
1	2	33	3	22
1	2	33	5	22
1	2	33	6	22
1	2	33	7	22
1	2	34	3	22
1	2	34	5	22
1	2	34	6	22
1	2	34	7	22
1	2	35	3	22
1	2	35	5	22
1	2	35	6	22
1	2	35	7	22
1	2	36	3	22
1	2	36	5	22
1	2	36	6	22
1	2	36	7	22
1	2	39	3	22
1	2	39	5	22
1	2	39	6	22
1	2	39	7	22
1	2	42	3	22
1	2	42	5	22
1	2	42	6	22
1	2	42	7	22
1	2	47	3	22
1	2	47	5	22
1	2	47	6	22
1	2	47	7	22
1	2	48	3	22
1	2	48	5	22
1	2	48	6	22
1	2	48	7	22
1	3	2	3	44
1	3	2	5	44
1	3	2	6	44
1	3	2	7	44
1	3	3	3	44
1	3	3	5	44
1	3	3	6	44
1	3	3	7	44
1	3	4	3	44
1	3	4	5	44
1	3	4	6	44
1	3	4	7	44
1	3	5	3	44
1	3	5	5	44
1	3	5	6	44
1	3	5	7	44
1	3	9	3	44
1	3	9	5	44
1	3	9	6	44
1	3	9	7	44
1	3	10	3	44
1	3	10	5	44
1	3	10	6	44
1	3	10	7	44
1	3	11	3	44
1	3	11	5	44
1	3	11	6	44
1	3	11	7	44
1	3	13	3	44
1	3	13	5	44
1	3	13	6	44
1	3	13	7	44
1	3	14	3	44
1	3	14	5	44
1	3	14	6	44
1	3	14	7	44
1	3	18	3	44
1	3	18	5	44
1	3	18	6	44
1	3	18	7	44
1	3	20	3	44
1	3	20	5	44
1	3	20	6	44
1	3	20	7	44
1	3	23	3	44
1	3	23	5	44
1	3	23	6	44
1	3	23	7	44
1	3	26	3	44
1	3	26	5	44
1	3	26	6	44
1	3	26	7	44
1	3	28	3	44
1	3	28	5	44
1	3	28	6	44
1	3	28	7	44
1	3	31	3	44
1	3	31	5	44
1	3	31	6	44
1	3	31	7	44
1	3	32	3	44
1	3	32	5	44
1	3	32	6	44
1	3	32	7	44
1	3	33	3	44
1	3	33	5	44
1	3	33	6	44
1	3	33	7	44
1	3	34	3	44
1	3	34	5	44
1	3	34	6	44
1	3	34	7	44
1	3	37	3	44
1	3	37	5	44
1	3	37	6	44
1	3	37	7	44
1	3	39	3	44
1	3	39	5	44
1	3	39	6	44
1	3	39	7	44
1	3	40	3	44
1	3	40	5	44
1	3	40	6	44
1	3	40	7	44
1	3	43	3	44
1	3	43	5	44
1	3	43	6	44
1	3	43	7	44
1	3	45	3	44
1	3	45	5	44
1	3	45	6	44
1	3	45	7	44
1	3	46	3	44
1	3	46	5	44
1	3	46	6	44
1	3	46	7	44
1	3	47	3	44
1	3	47	5	44
1	3	47	6	44
1	3	47	7	44
1	3	49	3	44
1	3	49	5	44
1	3	49	6	44
1	3	49	7	44
1	3	50	3	44
1	3	50	5	44
1	3	50	6	44
1	3	50	7	44
1	5	1	3	33
1	5	1	5	33
1	5	1	6	33
1	5	1	7	33
1	5	5	3	33
1	5	5	5	33
1	5	5	6	33
1	5	5	7	33
1	5	9	3	33
1	5	9	5	33
1	5	9	6	33
1	5	9	7	33
1	5	11	3	33
1	5	11	5	33
1	5	11	6	33
1	5	11	7	33
1	5	12	3	33
1	5	12	5	33
1	5	12	6	33
1	5	12	7	33
1	5	14	3	33
1	5	14	5	33
1	5	14	6	33
1	5	14	7	33
1	5	16	3	33
1	5	16	5	33
1	5	16	6	33
1	5	16	7	33
1	5	19	3	33
1	5	19	5	33
1	5	19	6	33
1	5	19	7	33
1	5	25	3	33
1	5	25	5	33
1	5	25	6	33
1	5	25	7	33
1	5	26	3	33
1	5	26	5	33
1	5	26	6	33
1	5	26	7	33
1	5	27	3	33
1	5	27	5	33
1	5	27	6	33
1	5	27	7	33
1	5	32	3	33
1	5	32	5	33
1	5	32	6	33
1	5	32	7	33
1	5	33	3	33
1	5	33	5	33
1	5	33	6	33
1	5	33	7	33
1	5	35	3	33
1	5	35	5	33
1	5	35	6	33
1	5	35	7	33
1	5	40	3	33
1	5	40	5	33
1	5	40	6	33
1	5	40	7	33
1	5	42	3	33
1	5	42	5	33
1	5	42	6	33
1	5	42	7	33
1	5	44	3	33
1	5	44	5	33
1	5	44	6	33
1	5	44	7	33
1	5	45	3	33
1	5	45	5	33
1	5	45	6	33
1	5	45	7	33
1	5	46	3	33
1	5	46	5	33
1	5	46	6	33
1	5	46	7	33
1	5	48	3	33
1	5	48	5	33
1	5	48	6	33
1	5	48	7	33
1	5	49	3	33
1	5	49	5	33
1	5	49	6	33
1	5	49	7	33
1	5	50	3	33
1	5	50	5	33
